routenum,ord,stationid,arsid,arsid2
N30,89,고덕주공2단지,25136,025136
N30,90,고덕종합상가,25134,025134
N30,91,상일동역,25132,025132
N30,92,해뜨는주유소,25106,025106
N30,93,고덕리엔파크1단지,25104,025104
N30,94,강동공영차고지,25102,025102
N37,1,송파공영차고지(가상),24696,024696
N37,2,복정역1번출구,24305,024305
N37,3,장지역.가든파이브,24015,024015
N37,4,건영아파트,24013,024013
N37,5,문정로데오거리입구,24011,024011
N37,6,가락소매시장,24386,024386
N37,7,가락축협공판장,24387,024387
N37,8,수서역KT수서지점,23404,023404
N37,9,궁마을,23406,023406
N37,10,수서태화복지관,23465,023465
N37,11,수서삼성아파트앞,23380,023380
N37,12,일원본동주민센터,23381,023381
N37,13,푸른마을아파트앞,23382,023382
N37,14,연금매점,23362,023362
N37,15,대치아파트,23395,023395
N37,16,은마아파트,23237,023237
N37,17,대치역,23226,023226
N37,18,청실아파트,23227,023227
N37,19,도곡역,23219,023219
N37,20,숙명여고,23329,023329
N37,21,매봉삼성아파트SK리더스뷰,23316,023316
N37,22,매봉역양재최의원,23317,023317
N37,23,양재역.말죽거리,23318,023318
N37,24,뱅뱅사거리,22006,022006
N37,25,우성아파트,22008,022008
N37,26,강남역,22010,022010
N37,27,신논현역.구교보타워사거리,22012,022012
N37,28,논현역,22014,022014
N37,29,신사역,22016,022016
N37,30,한남5거리,3166,03166
N37,31,순천향대학병원,3162,03162
N37,32,서울백병원평화방송,2002,02002
N37,33,종로2가사거리,1001,01001
N37,34,종로2가,1192,01192
N37,35,종로1가,1191,01191
N37,36,광화문,1125,01125
N37,37,서울역사박물관(경교장),1123,01123
N37,38,서대문역사거리.적십자병원,1169,01169
N37,39,영천시장,13037,013037
N37,40,독립문역.한성과학고,13035,013035
N37,41,무악재역,13032,013032
N37,42,인왕산.홍제원아파트,13040,013040
N37,43,홍제역,13029,013029
N37,44,산골고개,13027,013027
N37,45,녹번역,12027,012027
N37,46,한국전력공사성서지사,12025,012025
N37,47,불광역,12023,012023
N37,48,서부시외버스터미널,12021,012021
N37,49,동명여고.천주교불광동성당,12019,012019
N37,50,연신내역.연서시장,12017,012017
N37,51,세명컴퓨터고등학교,12015,012015
N37,52,박석고개.신도고등학교,12013,012013
N37,53,구파발역2번출구,12111,012111
N37,54,은평뉴타운10단지,12009,012009
N37,55,진관공영차고지,12470,012470
N37,56,진관공영차고지,12469,012469
N37,57,동산동,35160,035160
N37,58,은평뉴타운10단지,12010,012010
N37,59,구파발역4번출구,12468,012468
N37,60,구파발역3번출구,12116,012116
N37,61,박석고개.신도고등학교,12014,012014
N37,62,세명컴퓨터고등학교,12016,012016
N37,63,연신내역.연서시장,12018,012018
N37,64,동명여고.천주교불광동성당,12020,012020
N37,65,서부시외버스터미널,12022,012022
N37,66,불광역,12024,012024
N37,67,한국전력공사성서지사,12026,012026
N37,68,녹번역,12028,012028
N37,69,산골고개,13026,013026
N37,70,홍제역,13028,013028
N37,71,홍제삼거리.인왕산한신휴플러스,13030,013030
N37,72,무악재역,13031,013031
N37,73,안산초등학교,13033,013033
N37,74,독립문역.한성과학고,13034,013034
N37,75,영천시장,13036,013036
N37,76,금화초등학교,13134,013134
N37,77,서대문사거리.농협중앙회,2281,02281
N37,78,서울역사박물관(경교장),1122,01122
N37,79,광화문,1121,01121
N37,80,종로1가,1188,01188
N37,81,종로2가,1186,01186
N37,82,종로2가.삼일교,1004,01004
N37,83,중앙시네마.백병원,2001,02001
N37,84,순천향대학병원,3165,03165
N37,85,신사역,22015,022015
N37,86,논현역,22013,022013
N37,87,신논현역.구교보타워사거리,22011,022011
N37,88,강남역,22009,022009
N37,89,우성아파트,22007,022007
N37,90,뱅뱅사거리,22005,022005
N37,91,양재역.양재1동주민센터,22270,022270
N37,92,매봉역,23323,023323
N37,93,도곡개포한신아파트,23324,023324
N37,94,군인공제회관,23327,023327
N37,95,도곡역,23228,023228
N37,96,대치동우성아파트,23229,023229
N37,97,대치역,23230,023230
N37,98,대치동미도아파트,23238,023238
N37,99,개원중학교,23360,023360
N37,100,개포주공7단지앞,23361,023361
N37,101,일원동한솔아파트,23449,023449
N37,102,상록수아파트앞,23383,023383
N37,103,일원본동주민센터,23384,023384
N37,104,시립수서청소년수련관,23450,023450
N37,105,수서소방파출소앞,23385,023385
N37,106,궁마을,23407,023407
N37,107,수서역,23410,023410
N37,108,문정2동주민센터,24333,024333
N37,109,훼미리근린공원,24334,024334
N37,110,문정로데오거리입구,24012,024012
N37,111,건영아파트,24014,024014
N37,112,장지역.가든파이브,24016,024016
N37,113,송파공영차고지(가상),24731,024731
N40,1,전원마을,22243,022243
N40,2,사당역,22242,022242
N40,3,사당1동관악시장앞,20141,020141
N40,4,예술인마을,20142,020142
N40,5,서울미술고.인헌중고,21101,021101
N40,6,낙성대입구,21102,021102
N40,7,행운동주민센터,21103,021103
N40,8,봉천사거리.서울대역입구역,21104,021104
N40,9,KT관악지점,21105,021105
N40,10,봉천역.관악초등학교,21106,021106
N40,11,KT&G관악지점,21107,021107
N40,12,관악우체국(양지병원),21261,021261
N40,13,패션문화의거리입구,21149,021149
N40,14,보라매공원.보라매병원,21150,021150
N40,15,보라매삼성아파트.모자원고개,21263,021263
N40,16,신대방삼거리,20187,020187
N40,17,성대시장,20148,020148
N40,18,상도초등학교입구,20149,020149
N40,19,청화병원,20193,020193
N40,20,동작구청.노량진초등학교앞,20191,020191
N40,21,노량진역,20114,020114
N40,22,노량진역,20011,020011
N40,23,노들역,20013,020013
N40,24,노들섬,3341,03341
N40,25,한강대교북단,3001,03001
N40,26,신용산역,3003,03003
N40,27,KT용산지사,3005,03005
N40,28,삼각지역,3007,03007
N40,29,숙대입구역,3009,03009
N40,30,갈월동,3011,03011
N40,31,서울역버스환승센터,2007,02007
N40,32,숭례문,2122,02122
N40,33,시청앞,2128,02128
N40,34,서울신문사,2137,02137
N40,35,종로1가,1188,01188
N40,36,종로2가,1187,01187
N40,37,종로2가,1185,01185
N40,38,을지로2가.기업은행본점.서울노동청,2158,02158
N40,39,롯데백화점,2140,02140
N40,40,북창동.남대문시장,2127,02127
N40,41,서울역.YTN,2008,02008
N40,42,서울역버스환승센터,2004,02004
N40,43,갈월동,3012,03012
N40,44,숙대입구역,3010,03010
N40,45,삼각지역,3008,03008
N40,46,KT용산지사,3006,03006
N40,47,신용산역,3004,03004
N40,48,한강대교북단,3002,03002
N40,49,노들섬,3340,03340
N40,50,노들역,20014,020014
N40,51,노량진역,20012,020012
N40,52,동작구청정문,20240,020240
N40,53,동작구청.노량진초등학교앞,20190,020190
N40,54,장성교회,20192,020192
N40,55,장승배기역,20151,020151
N40,56,상도초등학교입구,20150,020150
N40,57,성대시장,20147,020147
N40,58,신대방삼거리,20186,020186
N40,59,보라매병원입구,20188,020188
N40,60,롯데백화점관악점,21151,021151
N40,61,패션문화의거리입구,21152,021152
N40,62,관악우체국.양지병원,21262,021262
N40,63,KT&G관악지점,21118,021118
N40,64,봉천역.관악초등학교,21119,021119
N40,65,KT관악지점,21120,021120
N40,66,봉천사거리,21121,021121
N40,67,낙성대동,21122,021122
N40,68,낙성대입구,21123,021123
N40,69,인헌중고.서울미술고,21124,021124
N40,70,예술인마을.사당초등학교,21125,021125
N40,71,남서울농협남현동지점,21126,021126
N40,72,사당역,21161,021161
N40,73,사당자동차학원,21162,021162
N40,74,남태령역,21163,021163
N61,1,양천공영차고지,15718,015718
N61,2,신정현대아파트,15320,015320
N61,3,신정동현대아파트,15317,015317
N61,4,개봉주유소,17236,017236
N61,5,개봉역,17234,017234
N61,6,철산리버빌아파트,38079,038079
N61,7,구일우성아파트,17238,017238
N61,8,가산초등학교,18119,018119
N61,9,KT구로지사,18197,018197
N61,10,금천경찰서.신림푸르지오아파트,18198,018198
N61,11,난곡입구,21115,021115
N61,12,호림박물관,21361,021361
N61,13,남서울중학교.성보중고등학교,21116,021116
N61,14,신림사거리.신림역,21117,021117
N61,15,관악우체국.양지병원,21262,021262
N61,16,KT&G관악지점,21118,021118
N61,17,봉천역.관악초등학교,21119,021119
N61,18,KT관악지점,21120,021120
N61,19,봉천사거리,21121,021121
N61,20,낙성대동,21122,021122
N61,21,낙성대입구,21123,021123
N61,22,인헌중고.서울미술고,21124,021124
N61,23,예술인마을.사당초등학교,21125,021125
N61,24,남서울농협남현동지점,21126,021126
N61,25,대항병원.연세사랑병원,22258,022258
N61,26,방배동래미안타워.동덕여중고,22259,022259
N61,27,성뒤마을입구,22260,022260
N61,28,경남임광아파트,22244,022244
N61,29,방배3동주민센터,22246,022246
N61,30,신동아아파트앞,22248,022248
N61,31,서울고등학교,22149,022149
N61,32,서초중학교,22147,022147
N61,33,남부터미널,22157,022157
N61,34,서울교대사거리,22102,022102
N61,35,지하철3호선교대역,22101,022101
N61,36,지하철2호선교대역2,22103,022103
N61,37,서초동유원아파트,22104,022104
N61,38,롯데칠성,22114,022114
N61,39,강남역.역삼세무서,23287,023287
N61,40,역삼역.포스코P&S타워,23288,023288
N61,41,한서병원,23305,023305
N61,42,한국자산신탁.르네상스호텔,23306,023306
N61,43,선릉역,23259,023259
N61,44,포스코빌딩,23260,023260
N61,45,무역센터.삼성역,23251,023251
N61,46,한국전력공사,23197,023197
N61,47,삼성1파출소,23192,023192
N61,48,청담역.경기고교,23188,023188
N61,49,우리은행청담지점.청담삼익아파트,23171,023171
N61,50,영동교입구.청담자이아파트,23168,023168
N61,51,영동대교북단,5220,05220
N61,52,노룬산시장,5216,05216
N61,53,건대입구역,5217,05217
N61,54,건대입구역사거리,5232,05232
N61,55,화양천주교회앞,5234,05234
N61,56,어린이대공원앞,5140,05140
N61,57,능동사거리,5141,05141
N61,58,군자교,5101,05101
N61,59,중곡아파트,5122,05122
N61,60,면곡시장,5120,05120
N61,61,늘푸른동아아파트,7123,07123
N61,62,경남아너스빌아파트앞,7122,07122
N61,63,면목신우아파트,7120,07120
N61,64,장안시장.중랑구치매지원센터,7118,07118
N61,65,면목2동,7116,07116
N61,66,중목초등학교,7114,07114
N61,67,KT중랑지점사거리,7112,07112
N61,68,중화동한신아파트,7110,07110
N61,69,지하철7호선중화역,7108,07108
N61,70,한국전력동부지점중랑경찰서,7106,07106
N61,71,먹골역,7426,07426
N61,72,묵동삼거리.먹골역,7104,07104
N61,73,묵동자이.신도브레뉴아파트,7102,07102
N61,74,태릉입구역4번출구,11103,011103
N61,75,공릉시장,11101,011101
N61,76,공릉역1번출구,11161,011161
N61,77,서울과학기술대입구,11159,011159
N61,78,하계미성아파트,11417,011417
N61,79,하계역,11416,011416
N61,80,서울시립북서울미술관,11374,011374
N61,81,중계역,11373,011373
N61,82,백병원,11257,011257
N61,83,상계주공4단지,11256,011256
N61,84,상계주공6단지,11255,011255
N61,85,도봉면허시험장,11185,011185
N61,86,상계주공7단지,11183,011183
N61,87,상계주공7단지,11187,011187
N61,88,상계주공7단지,11188,011188
N61,89,7단지영업소(가상),11855,011855
N61,90,7단지영업소(가상),11856,011856
N61,91,상계초등학교,11555,011555
N61,92,노원역9번출구,11210,011210
N61,93,상계주공3단지,11244,011244
N61,94,상계주공2단지,11245,011245
N61,95,상계주공1단지,11246,011246
N61,96,중계역,11366,011366
N61,97,노원구민회관,11367,011367
N61,98,하계역,11447,011447
N61,99,하계장미아파트,11448,011448
N61,100,서울과학기술대입구,11160,011160
N61,101,공릉역4번출구,11162,011162
N61,102,공릉시장,11102,011102
N61,103,태릉입구역3번출구,11104,011104
N61,104,극동늘푸른아파트,7101,07101
N61,105,묵동삼거리.먹골역,7103,07103
N61,106,먹골역,7425,07425
N61,107,중랑경찰서,7105,07105
N61,108,지하철7호선중화역,7107,07107
N61,109,국민은행중화동지점,7109,07109
N61,110,KT중랑지점사거리,7111,07111
N61,111,면목2동주민센터,7113,07113
N61,112,면목2동,7115,07115
N61,113,면목5동주민센터.중랑구치매지원센터,7117,07117
N61,114,면목신우아파트,7119,07119
N61,115,면목119안전센터,7121,07121
N61,116,면곡시장,5121,05121
N61,117,중곡아파트,5123,05123
N61,118,군자교,5102,05102
N61,119,능동사거리,5253,05253
N61,120,능동교회앞,5252,05252
N61,121,어린이대공원앞.세종대학교,5251,05251
N61,122,화양천주교회앞,5227,05227
N61,123,서울화양초등학교,5228,05228
N61,124,건대입구역사거리,5229,05229
N61,125,건대입구역,5230,05230
N61,126,서울효사랑병원,4209,04209
N61,127,노룬산시장앞,4190,04190
N61,128,영동대교북단,4189,04189
N61,129,영동교입구,23169,023169
N61,130,청담역.경기고교,23170,023170
N61,131,봉은사.삼성1파출소앞,23189,023189
N61,132,무역센타,23198,023198
N61,133,한국무역센터.삼성역,23201,023201
N61,134,포스코건너편,23217,023217
N61,135,선릉역,23218,023218
N61,136,서울상록회관한국기술센터,23277,023277
N61,137,아가방빌딩.하나은행,23280,023280
N61,138,역삼역,23283,023283
N61,139,강남역12번출구,23284,023284
N61,140,강남역.강남역사거리,22167,022167
N61,141,서초동진흥아파트,22168,022168
N61,142,서초동유원아파트,22169,022169
N61,143,지하철2호선교대역5,22170,022170
N61,144,지하철3호선교대역,22161,022161
N61,145,서울교대사거리,22158,022158
N61,146,BC카드앞,22156,022156
N61,147,서초중학교,22146,022146
N61,148,서울고등학교,22148,022148
N61,149,방배동신동아아파트,22228,022228
N61,150,방배3동주민센터,22247,022247
N61,151,방배동경남아파트,22245,022245
N61,152,신성택시,22255,022255
N61,153,방배동래미안타워.동덕여중고,22340,022340
N61,154,대항병원.연세사랑병원,22257,022257
N61,155,사당1동관악시장앞,20141,020141
N61,156,예술인마을,20142,020142
N61,157,서울미술고.인헌중고,21101,021101
N61,158,낙성대입구,21102,021102
N61,159,행운동주민센터,21103,021103
N61,160,봉천사거리.서울대역입구역,21104,021104
N61,161,KT관악지점,21105,021105
N61,162,봉천역.관악초등학교,21106,021106
N61,163,KT&G관악지점,21107,021107
N61,164,관악우체국(양지병원),21261,021261
N61,165,신림사거리.신림역,21350,021350
N61,166,남부초등학교,21109,021109
N61,167,호림박물관,21110,021110
N61,168,난곡입구,21111,021111
N61,169,금천경찰서.신림푸르지오아파트,21112,021112
N61,170,천주교성령봉사회관.등불교회,21113,021113
N61,171,KT구로지사,21114,021114
N61,172,연희미용고등학교,17230,017230
N61,173,구일우성아파트,17242,017242
N61,174,철산리버빌아파트,38003,038003
N61,175,개봉역,17233,017233
N61,176,개봉주유소,17235,017235
N61,177,신정학마을아파트,15228,015228
N61,178,트럭터미널주유소앞,15362,015362
N61,179,양천공영차고지,15373,015373
N62,1,양천공영차고지,15718,015718
N62,2,푸른마을3단지앞,15363,015363
N62,3,푸른마을1단지앞,15399,015399
N62,4,신정동푸른마을아파트,15323,015323
N62,5,신월시영아파트입구,15325,015325
N62,6,신월지하차도입구,15329,015329
N62,7,신월시영아파트중문,15354,015354
N62,8,신월문화체육센타,15366,015366
N62,9,한빛종합사회복지관,15222,015222
N62,10,강서초등학교,15221,015221
N62,11,신월2동주민센터입구,15220,015220
N62,12,양강중학교,15219,015219
N62,13,신정역.은행정역,15274,015274
N62,14,신서고등학교.영상고등학교입구,15273,015273
N62,15,목동역.목동오거리,15272,015272
N62,16,목동역.홍익병원,15160,015160
